Ymd,mgii,uncertainty,source
1980-09-21,0.16334,4.78E-04,1
1980-09-22,0.16314,4.76E-04,1
1980-09-23,0.16319,4.93E-04,2
1980-09-24,0.16382,4.85E-04,1
1980-09-25,0.16441,4.94E-04,1
1980-09-26,0.1649,5.01E-04,1
1980-09-27,0.16517,5.19E-04,2
1980-09-28,0.16608,5.18E-04,1
1980-09-29,0.16686,5.30E-04,1
1980-09-30,0.16754,5.41E-04,1
1980-10-01,0.1676,5.53E-04,2
1980-10-02,0.16764,5.42E-04,1
1980-10-03,0.16764,5.42E-04,1
1980-10-04,0.16754,5.41E-04,1
1980-10-05,0.16717,5.47E-04,2
1980-10-06,0.16676,5.29E-04,1
1980-10-07,0.16696,5.32E-04,1
1980-10-08,0.16793,5.47E-04,1
1980-10-09,0.16836,5.65E-04,2
1980-10-10,0.1696,5.74E-04,1
1980-10-11,0.17028,5.85E-04,1
1980-10-12,0.17087,5.95E-04,1
1980-10-13,0.17143,6.12E-04,2
1980-10-14,0.17048,5.88E-04,1
1980-10-15,0.1697,5.75E-04,1
1980-10-16,0.16891,5.63E-04,1
1980-10-17,0.16745,5.39E-04,1
1980-10-18,0.16656,5.26E-04,1
1980-10-19,0.16627,5.21E-04,1
1980-10-20,0.16608,5.18E-04,1
1980-10-21,0.16652,5.38E-04,2
1980-10-22,0.16676,5.29E-04,1
1980-10-23,0.16637,5.23E-04,1
1980-10-24,0.16627,5.21E-04,1
1980-10-25,0.16659,5.39E-04,2
1980-10-26,0.16598,5.17E-04,1
1980-10-27,0.16627,5.21E-04,1
1980-10-28,0.16647,5.24E-04,1
1980-10-29,0.16624,5.34E-04,2
1980-10-30,0.16745,5.39E-04,1
1980-10-31,0.16813,5.50E-04,1
1980-11-01,0.16901,5.64E-04,1
1980-11-02,0.16895,0.00186,17
1980-11-03,0.17038,5.87E-04,1
1980-11-04,0.17067,5.92E-04,1
1980-11-05,0.17116,6.00E-04,1
1980-11-06,0.17214,6.24E-04,2
1980-11-07,0.17126,6.02E-04,1
1980-11-08,0.17097,5.97E-04,1
1980-11-09,0.17009,5.82E-04,1
1980-11-10,0.16959,5.83E-04,2
1980-11-11,0.16872,5.59E-04,1
1980-11-12,0.16725,5.36E-04,1
1980-11-13,0.16588,5.15E-04,1
1980-11-14,0.16547,5.23E-04,2
1980-11-15,0.1649,5.01E-04,1
1980-11-16,0.16471,4.98E-04,1
1980-11-17,0.16471,4.98E-04,1
1980-11-18,0.16476,5.13E-04,2
1980-11-19,0.1651,5.04E-04,1
1980-11-20,0.16578,5.14E-04,1
1980-11-21,0.16568,5.12E-04,1
1980-11-22,0.16428,0.00154,17
1980-11-23,0.16568,5.12E-04,1
1980-11-24,0.16519,5.05E-04,1
1980-11-25,0.16539,5.08E-04,1
1980-11-26,0.16498,0.00158,17
1980-11-27,0.16617,5.20E-04,1
1980-11-28,0.16696,5.32E-04,1
1980-11-29,0.16764,5.42E-04,1
1980-11-30,0.16855,0.00183,17
1980-12-01,0.17058,5.90E-04,1
1980-12-02,0.17136,6.03E-04,1
1980-12-03,0.17116,6.00E-04,1
1980-12-04,0.16933,0.00188,17
1980-12-05,0.17038,5.87E-04,1
1980-12-06,0.16891,5.63E-04,1
1980-12-07,0.16718,0.00173,17
1980-12-08,0.16676,0.0017,17
1980-12-09,0.16608,5.18E-04,1
1980-12-10,0.16627,5.21E-04,1
1980-12-11,0.16754,5.41E-04,1
1980-12-12,0.16841,0.00182,17
1980-12-13,0.16989,5.79E-04,1
1980-12-14,0.17116,6.00E-04,1
1980-12-15,0.17165,6.08E-04,1
1980-12-16,0.17223,0.00209,17
1980-12-17,0.17332,6.37E-04,1
1980-12-18,0.17283,6.28E-04,1
1980-12-19,0.17195,6.13E-04,1
1980-12-20,0.17153,0.00204,17
1980-12-21,0.17067,5.92E-04,1
1980-12-22,0.1693,5.69E-04,1
1980-12-23,0.1693,5.69E-04,1
1980-12-24,0.17013,0.00194,17
1980-12-25,0.16911,5.66E-04,1
1980-12-26,0.1695,5.72E-04,1
1980-12-27,0.1694,5.71E-04,1
1980-12-28,0.17051,0.00197,17
1980-12-29,0.17116,6.00E-04,1
1980-12-30,0.17116,6.00E-04,1
1980-12-31,0.17136,6.03E-04,1
1981-01-01,0.16904,0.00186,17
1981-01-02,0.1695,5.72E-04,1
1981-01-03,0.16901,5.64E-04,1
1981-01-04,0.16666,5.27E-04,1
1981-01-05,0.16542,0.00161,17
1981-01-06,0.16363,4.83E-04,1
1981-01-07,0.16334,4.78E-04,1
1981-01-08,0.16461,4.96E-04,1
1981-01-09,0.16414,0.00153,17
1981-01-10,0.16529,5.06E-04,1
1981-01-11,0.16666,5.27E-04,1
1981-01-12,0.16735,5.38E-04,1
1981-01-13,0.16448,0.00155,17
1981-01-14,0.16735,5.38E-04,1
1981-01-15,0.16608,5.18E-04,1
1981-01-16,0.16529,5.06E-04,1
1981-01-17,0.16424,0.00153,17
1981-01-18,0.16363,4.83E-04,1
1981-01-19,0.16343,4.80E-04,1
1981-01-20,0.16422,4.91E-04,1
1981-01-21,0.16445,0.00155,17
1981-01-22,0.16647,5.24E-04,1
1981-01-23,0.16735,5.38E-04,1
1981-01-24,0.16539,0.00161,17
1981-01-25,0.16587,0.00164,17
1981-01-26,0.16842,5.55E-04,1
1981-01-27,0.16823,5.52E-04,1
1981-01-28,0.16842,5.55E-04,1
1981-01-29,0.16749,0.00175,17
1981-01-30,0.16842,5.55E-04,1
1981-01-31,0.16862,5.58E-04,1
1981-02-01,0.16823,5.52E-04,1
1981-02-02,0.16821,0.0018,17
1981-02-03,0.16813,5.50E-04,1
1981-02-04,0.16803,5.48E-04,1
1981-02-05,0.16793,0.00178,17
1981-02-06,0.16757,0.00176,17
1981-02-07,0.16872,5.59E-04,1
1981-02-08,0.16774,5.44E-04,1
1981-02-09,0.16627,5.21E-04,1
1981-02-10,0.16609,0.00166,17
1981-02-11,0.16596,0.00165,17
1981-02-12,0.16637,5.23E-04,1
1981-02-13,0.16575,0.00163,17
1981-02-14,0.16564,0.00163,17
1981-02-15,0.16539,5.08E-04,1
1981-02-16,0.16568,5.12E-04,1
1981-02-17,0.1649,5.01E-04,1
1981-02-18,0.16496,0.00158,17
1981-02-19,0.16608,5.18E-04,1
1981-02-20,0.16608,5.18E-04,1
1981-02-21,0.16568,5.12E-04,1
1981-02-22,0.16625,0.00167,17
1981-02-23,0.16578,5.14E-04,1
1981-02-24,0.16637,5.23E-04,1
1981-02-25,0.16696,5.32E-04,1
1981-02-26,0.16825,0.00181,17
1981-02-27,0.16911,5.66E-04,1
1981-02-28,0.16911,5.66E-04,1
1981-03-01,0.16872,5.59E-04,1
1981-03-02,0.17037,0.00196,17
1981-03-03,0.1697,5.75E-04,1
1981-03-04,0.17048,5.88E-04,1
1981-03-05,0.17028,5.85E-04,1
1981-03-06,0.17107,0.00201,17
1981-03-07,0.16901,5.64E-04,1
1981-03-08,0.17036,0.00196,17
1981-03-09,0.16911,5.66E-04,1
1981-03-10,0.16955,0.0019,17
1981-03-11,0.16872,5.59E-04,1
1981-03-12,0.16872,5.59E-04,1
1981-03-13,0.16852,5.56E-04,1
1981-03-14,0.16808,0.0018,17
1981-03-15,0.16735,5.38E-04,1
1981-03-16,0.16714,0.00173,17
1981-03-17,0.16673,0.0017,17
1981-03-18,0.16644,0.00168,17
1981-03-19,0.16568,5.12E-04,1
1981-03-20,0.16647,5.24E-04,1
1981-03-21,0.16666,5.27E-04,1
1981-03-22,0.16652,0.00169,17
1981-03-23,0.16676,0.0017,17
1981-03-24,0.16911,5.66E-04,1
1981-03-25,0.16911,5.66E-04,1
1981-03-26,0.16788,0.00178,17
1981-03-27,0.16813,5.50E-04,1
1981-03-28,0.16891,5.63E-04,1
1981-03-29,0.16999,5.80E-04,1
1981-03-30,0.16946,0.00189,17
1981-03-31,0.16987,0.00192,17
1981-04-01,0.17048,5.88E-04,1
1981-04-02,0.17185,6.11E-04,1
1981-04-03,0.17133,0.00203,17
1981-04-04,0.17195,6.13E-04,1
1981-04-05,0.17283,6.28E-04,1
1981-04-06,0.17341,6.39E-04,1
1981-04-07,0.17295,0.00214,17
1981-04-08,0.1739,6.47E-04,1
1981-04-09,0.17429,6.54E-04,1
1981-04-10,0.17459,6.59E-04,1
1981-04-11,0.17315,0.00216,17
1981-04-12,0.17136,6.03E-04,1
1981-04-13,0.17048,5.88E-04,1
1981-04-14,0.16979,5.77E-04,1
1981-04-15,0.17157,0.00204,17
1981-04-16,0.1694,5.71E-04,1
1981-04-17,0.17048,5.88E-04,1
1981-04-18,0.17048,5.88E-04,1
1981-04-19,0.16936,0.00189,17
1981-04-20,0.17028,5.85E-04,1
1981-04-21,0.16823,5.52E-04,1
1981-04-22,0.16705,5.33E-04,1
1981-04-23,0.16776,0.00177,17
1981-04-24,0.16705,5.33E-04,1
1981-04-25,0.16686,5.30E-04,1
1981-04-26,0.16705,5.33E-04,1
1981-04-27,0.16795,0.00179,17
1981-04-28,0.16784,5.45E-04,1
1981-04-29,0.16891,5.63E-04,1
1981-04-30,0.16921,5.67E-04,1
1981-05-01,0.16977,0.00191,17
1981-05-02,0.17165,6.08E-04,1
1981-05-03,0.17263,6.25E-04,1
1981-05-04,0.17292,6.30E-04,1
1981-05-05,0.17265,0.00212,17
1981-05-06,0.17204,6.15E-04,1
1981-05-07,0.17204,6.15E-04,1
1981-05-08,0.17204,6.15E-04,1
1981-05-09,0.17092,0.002,17
1981-05-10,0.1696,5.74E-04,1
1981-05-11,0.16852,5.56E-04,1
1981-05-12,0.16784,5.45E-04,1
1981-05-13,0.16883,0.00185,17
1981-05-14,0.16852,5.56E-04,1
1981-05-15,0.16833,5.53E-04,1
1981-05-16,0.16852,5.56E-04,1
1981-05-17,0.16721,0.00174,17
1981-05-18,0.16705,5.33E-04,1
1981-05-19,0.1651,5.04E-04,1
1981-05-20,0.16519,5.05E-04,1
1981-05-21,0.16515,5.19E-04,2
1981-05-22,0.16559,5.11E-04,1
1981-05-23,0.16451,4.95E-04,1
1981-05-24,0.165,5.02E-04,1
1981-05-25,0.16526,0.0016,17
1981-05-26,0.16637,5.23E-04,1
1981-05-27,0.16715,5.35E-04,1
1981-05-28,0.16842,5.55E-04,1
1981-05-29,0.1656,0.00162,17
1981-05-30,0.16745,5.39E-04,1
1981-05-31,0.16578,5.14E-04,1
1981-06-01,0.165,5.02E-04,1
1981-06-02,0.16372,0.0015,17
1981-06-03,0.16392,4.87E-04,1
1981-06-04,0.16334,4.78E-04,1
1981-06-05,0.16236,4.65E-04,1
1981-06-06,0.162,0.00138,17
1981-06-07,0.16294,4.73E-04,1
1981-06-08,0.16314,4.76E-04,1
1981-06-09,0.16334,4.78E-04,1
1981-06-10,0.16264,0.00143,17
1981-06-11,0.16451,4.95E-04,1
1981-06-12,0.16412,4.89E-04,1
1981-06-13,0.16471,4.98E-04,1
1981-06-14,0.16388,0.00151,17
1981-06-15,0.16461,4.96E-04,1
1981-06-16,0.165,5.02E-04,1
1981-06-17,0.16608,5.18E-04,1
1981-06-18,0.16498,0.00158,17
1981-06-19,0.16549,5.09E-04,1
1981-06-20,0.16392,4.87E-04,1
1981-06-21,0.1648,4.99E-04,1
1981-06-22,0.16444,0.00155,17
1981-06-23,0.1649,5.01E-04,1
1981-06-24,0.1648,4.99E-04,1
1981-06-25,0.16471,4.98E-04,1
1981-06-26,0.16463,5.12E-04,2
1981-06-27,0.16598,5.17E-04,1
1981-06-28,0.1651,5.04E-04,1
1981-06-29,0.16559,5.11E-04,1
1981-06-30,0.16466,0.00156,17
1981-07-01,0.16412,4.89E-04,1
1981-07-02,0.16382,4.85E-04,1
1981-07-03,0.16314,4.76E-04,1
1981-07-04,0.16275,4.87E-04,2
1981-07-05,0.16216,4.63E-04,1
1981-07-06,0.16157,4.55E-04,1
1981-07-07,0.16118,4.50E-04,1
1981-07-08,0.16097,4.66E-04,2
1981-07-09,0.16177,4.58E-04,1
1981-07-10,0.16334,4.78E-04,1
1981-07-11,0.16461,4.96E-04,1
1981-07-12,0.16468,5.12E-04,2
1981-07-13,0.16686,5.30E-04,1
1981-07-14,0.16754,5.41E-04,1
1981-07-15,0.16803,5.48E-04,1
1981-07-16,0.16802,5.60E-04,2
1981-07-17,0.16793,5.47E-04,1
1981-07-18,0.16735,5.38E-04,1
1981-07-19,0.16735,5.38E-04,1
1981-07-20,0.1672,5.48E-04,2
1981-07-21,0.16549,5.09E-04,1
1981-07-22,0.16608,5.18E-04,1
1981-07-23,0.16754,5.41E-04,1
1981-07-24,0.16838,5.65E-04,2
1981-07-25,0.16901,5.64E-04,1
1981-07-26,0.16911,5.66E-04,1
1981-07-27,0.16891,5.63E-04,1
1981-07-28,0.16948,0.00189,17
1981-07-29,0.16764,5.42E-04,1
1981-07-30,0.16705,5.33E-04,1
1981-07-31,0.16539,5.08E-04,1
1981-08-01,0.16471,5.13E-04,2
1981-08-02,0.16304,4.74E-04,1
1981-08-03,0.16148,4.54E-04,1
1981-08-04,0.16109,4.49E-04,1
1981-08-05,0.16042,4.60E-04,2
1981-08-06,0.16167,4.56E-04,1
1981-08-07,0.16275,4.70E-04,1
1981-08-08,0.16334,4.78E-04,1
1981-08-09,0.16431,5.07E-04,2
1981-08-10,0.16539,5.08E-04,1
1981-08-11,0.16686,5.30E-04,1
1981-08-12,0.16754,5.41E-04,1
1981-08-13,0.1675,5.52E-04,2
1981-08-14,0.16793,5.47E-04,1
1981-08-15,0.16803,5.48E-04,1
1981-08-16,0.16764,5.42E-04,1
1981-08-17,0.16796,5.59E-04,2
1981-08-18,0.16979,5.77E-04,1
1981-08-19,0.17107,5.98E-04,1
1981-08-20,0.17283,6.28E-04,1
1981-08-21,0.17336,6.44E-04,2
1981-08-22,0.17429,6.54E-04,1
1981-08-23,0.17498,6.66E-04,1
1981-08-24,0.17508,6.68E-04,1
1981-08-25,0.17527,6.76E-04,2
1981-08-26,0.17488,6.64E-04,1
1981-08-27,0.174,6.49E-04,1
1981-08-28,0.17302,6.32E-04,1
1981-08-29,0.17243,6.28E-04,2
1981-08-30,0.17136,6.03E-04,1
1981-08-31,0.17126,6.02E-04,1
1981-09-01,0.17185,6.11E-04,1
1981-09-02,0.17197,6.21E-04,2
1981-09-03,0.17195,6.13E-04,1
1981-09-04,0.17146,6.05E-04,1
1981-09-05,0.17175,6.10E-04,1
1981-09-06,0.17245,6.29E-04,2
1981-09-07,0.17283,6.28E-04,1
1981-09-08,0.17283,6.28E-04,1
1981-09-09,0.17224,6.18E-04,1
1981-09-10,0.17134,6.11E-04,2
1981-09-11,0.17018,5.83E-04,1
1981-09-12,0.16921,5.67E-04,1
1981-09-13,0.16921,5.67E-04,1
1981-09-14,0.16965,5.84E-04,2
1981-09-15,0.1696,5.74E-04,1
1981-09-16,0.17018,5.83E-04,1
1981-09-17,0.17028,5.85E-04,1
1981-09-18,0.17026,5.94E-04,2
1981-09-19,0.17097,5.97E-04,1
1981-09-20,0.17058,5.90E-04,1
1981-09-21,0.17097,5.97E-04,1
1981-09-22,0.1702,0.00195,17
1981-09-23,0.17009,5.82E-04,1
1981-09-24,0.1696,5.74E-04,1
1981-09-25,0.16891,5.63E-04,1
1981-09-26,0.16923,0.00188,17
1981-09-27,0.16999,5.80E-04,1
1981-09-28,0.17058,5.90E-04,1
1981-09-29,0.17067,5.92E-04,1
1981-09-30,0.17097,0.002,17
1981-10-01,0.17126,6.02E-04,1
1981-10-02,0.17204,6.15E-04,1
1981-10-03,0.17234,6.20E-04,1
1981-10-04,0.17103,0.002,17
1981-10-05,0.17136,6.03E-04,1
1981-10-06,0.17175,6.10E-04,1
1981-10-07,0.17028,5.85E-04,1
1981-10-08,0.17008,0.00194,17
1981-10-09,0.16784,5.45E-04,1
1981-10-10,0.16784,5.45E-04,1
1981-10-11,0.16676,5.29E-04,1
1981-10-12,0.17113,0.00201,17
1981-10-13,0.16764,5.42E-04,1
1981-10-14,0.1695,5.72E-04,1
1981-10-15,0.17009,5.82E-04,1
1981-10-16,0.17426,0.00224,17
1981-10-17,0.17204,6.15E-04,1
1981-10-18,0.17204,6.15E-04,1
1981-10-19,0.17175,6.10E-04,1
1981-10-20,0.17253,0.00211,17
1981-10-21,0.16999,5.80E-04,1
1981-10-22,0.16872,5.59E-04,1
1981-10-23,0.16823,5.52E-04,1
1981-10-24,0.16865,0.00184,17
1981-10-25,0.16793,5.47E-04,1
1981-10-26,0.16803,5.48E-04,1
1981-10-27,0.16764,5.42E-04,1
1981-10-28,0.1684,0.00182,17
1981-10-29,0.16989,5.79E-04,1
1981-10-30,0.17136,6.03E-04,1
1981-10-31,0.17244,6.22E-04,1
1981-11-01,0.17055,0.00197,17
1981-11-02,0.17175,6.10E-04,1
1981-11-03,0.17253,6.23E-04,1
1981-11-04,0.17234,6.20E-04,1
1981-11-05,0.17204,0.00208,17
1981-11-06,0.17283,6.28E-04,1
1981-11-07,0.17204,6.15E-04,1
1981-11-08,0.17175,6.10E-04,1
1981-11-09,0.172,0.00207,17
1981-11-10,0.17146,6.05E-04,1
1981-11-11,0.17146,6.05E-04,1
1981-11-12,0.17107,5.98E-04,1
1981-11-13,0.17136,0.00203,17
1981-11-14,0.17087,5.95E-04,1
1981-11-15,0.17018,5.83E-04,1
1981-11-16,0.16764,5.42E-04,1
1981-11-17,0.1673,0.00174,17
1981-11-18,0.16608,5.18E-04,1
1981-11-19,0.16461,4.96E-04,1
1981-11-20,0.16422,4.91E-04,1
1981-11-21,0.16393,0.00151,17
1981-11-22,0.16304,4.74E-04,1
1981-11-23,0.16314,4.76E-04,1
1981-11-24,0.16402,4.88E-04,1
1981-11-25,0.16471,0.00156,17
1981-11-26,0.16578,5.14E-04,1
1981-11-27,0.16715,5.35E-04,1
1981-11-28,0.16872,5.59E-04,1
1981-11-29,0.1687,0.00184,17
1981-11-30,0.17077,5.93E-04,1
1981-12-01,0.17053,0.00197,17
1981-12-02,0.17204,6.15E-04,1
1981-12-03,0.17187,0.00206,17
1981-12-04,0.17253,6.23E-04,1
1981-12-05,0.17312,6.33E-04,1
1981-12-06,0.1739,6.47E-04,1
1981-12-07,0.17398,0.00222,17
1981-12-08,0.17449,6.57E-04,1
1981-12-09,0.17576,6.80E-04,1
1981-12-10,0.17586,6.82E-04,1
1981-12-11,0.17269,0.00212,17
1981-12-12,0.1742,6.52E-04,1
1981-12-13,0.17302,6.32E-04,1
1981-12-14,0.16901,5.64E-04,1
1981-12-15,0.16607,0.00166,17
1981-12-16,0.16471,4.98E-04,1
1981-12-17,0.16265,4.69E-04,1
1981-12-18,0.16197,4.60E-04,1
1981-12-19,0.16134,0.00134,17
1981-12-20,0.1605,4.42E-04,1
1981-12-21,0.16099,4.48E-04,1
1981-12-22,0.16226,4.64E-04,1
1981-12-23,0.16239,0.00141,17
1981-12-24,0.16617,5.20E-04,1
1981-12-25,0.16764,5.42E-04,1
1981-12-26,0.16862,5.58E-04,1
1981-12-27,0.16655,0.00169,17
1981-12-28,0.16989,5.79E-04,1
1981-12-29,0.16779,0.00178,17
1981-12-30,0.17038,5.87E-04,1
1981-12-31,0.16805,0.00179,17
1982-01-01,0.16921,5.67E-04,1
1982-01-02,0.1696,5.74E-04,1
1982-01-03,0.1697,5.75E-04,1
1982-01-04,0.16754,0.00176,17
1982-01-05,0.16989,5.79E-04,1
1982-01-06,0.1695,5.72E-04,1
1982-01-07,0.16911,5.66E-04,1
1982-01-08,0.16511,0.00159,17
1982-01-09,0.16414,0.00153,17
1982-01-10,0.16451,4.95E-04,1
1982-01-11,0.16294,4.73E-04,1
1982-01-12,0.16106,0.00132,17
1982-01-13,0.15991,4.35E-04,1
1982-01-14,0.16001,4.36E-04,1
1982-01-15,0.15991,4.35E-04,1
1982-01-16,0.16051,0.00129,17
1982-01-17,0.16226,4.64E-04,1
1982-01-18,0.16294,4.73E-04,1
1982-01-19,0.16529,5.06E-04,1
1982-01-20,0.16307,0.00145,17
1982-01-21,0.16617,5.20E-04,1
1982-01-22,0.16559,5.11E-04,1
1982-01-23,0.16519,5.05E-04,1
1982-01-24,0.16381,0.0015,17
1982-01-25,0.16529,5.06E-04,1
1982-01-26,0.16496,0.00158,17
1982-01-27,0.16686,5.30E-04,1
1982-01-28,0.16763,0.00176,17
1982-01-29,0.17116,6.00E-04,1
1982-01-30,0.17253,6.23E-04,1
1982-01-31,0.17429,6.54E-04,1
1982-02-01,0.17243,0.00211,17
1982-02-02,0.17332,6.37E-04,1
1982-02-03,0.1741,6.51E-04,1
1982-02-04,0.17155,6.06E-04,1
1982-02-05,0.1701,0.00194,17
1982-02-06,0.17018,5.83E-04,1
1982-02-07,0.16882,5.61E-04,1
1982-02-08,0.16813,5.50E-04,1
1982-02-09,0.16762,0.00176,17
1982-02-10,0.16715,5.35E-04,1
1982-02-11,0.16578,5.14E-04,1
1982-02-12,0.16578,5.14E-04,1
1982-02-13,0.1656,0.00162,17
1982-02-14,0.16549,5.09E-04,1
1982-02-15,0.1648,4.99E-04,1
1982-02-16,0.16353,4.81E-04,1
1982-02-17,0.1634,0.00148,17
1982-02-18,0.16275,4.70E-04,1
1982-02-19,0.16275,4.70E-04,1
1982-02-20,0.16324,4.77E-04,1
1982-02-21,0.16317,0.00146,17
1982-02-22,0.16392,4.87E-04,1
1982-02-23,0.16434,0.00154,17
1982-02-24,0.1649,5.01E-04,1
1982-02-25,0.16643,0.00168,17
1982-02-26,0.16901,5.64E-04,1
1982-02-27,0.17097,5.97E-04,1
1982-02-28,0.17165,6.08E-04,1
1982-03-01,0.17022,0.00195,17
1982-03-02,0.17059,0.00197,17
1982-03-03,0.17165,6.08E-04,1
1982-03-04,0.17155,6.06E-04,1
1982-03-05,0.17024,0.00195,17
1982-03-06,0.17116,6.00E-04,1
1982-03-07,0.17126,6.02E-04,1
1982-03-08,0.16803,5.48E-04,1
1982-03-09,0.16798,0.00179,17
1982-03-10,0.16529,5.06E-04,1
1982-03-11,0.16711,0.00173,17
1982-03-12,0.16637,5.23E-04,1
1982-03-13,0.16711,0.00173,17
1982-03-14,0.16735,5.38E-04,1
1982-03-15,0.16735,5.38E-04,1
1982-03-16,0.16715,5.35E-04,1
1982-03-17,0.16847,0.00182,17
1982-03-18,0.16839,0.00182,17
1982-03-19,0.16608,5.18E-04,1
1982-03-20,0.16529,5.06E-04,1
1982-03-21,0.16702,0.00172,17
1982-03-22,0.16422,4.91E-04,1
1982-03-23,0.16647,0.00168,17
1982-03-24,0.16334,4.78E-04,1
1982-03-25,0.16679,0.00171,17
1982-03-26,0.16588,5.15E-04,1
1982-03-27,0.16823,5.52E-04,1
1982-03-28,0.16911,5.66E-04,1
1982-03-29,0.16843,0.00182,17
1982-03-30,0.17028,5.85E-04,1
1982-03-31,0.16842,5.55E-04,1
1982-04-01,0.16743,0.00175,17
1982-04-02,0.16705,5.33E-04,1
1982-04-03,0.16666,5.27E-04,1
1982-04-04,0.16559,5.11E-04,1
1982-04-05,0.16431,4.92E-04,1
1982-04-06,0.16494,0.00158,17
1982-04-07,0.1651,5.04E-04,1
1982-04-08,0.16513,0.00159,17
1982-04-09,0.16627,5.21E-04,1
1982-04-10,0.16574,0.00163,17
1982-04-11,0.16594,0.00165,17
1982-04-12,0.16735,5.38E-04,1
1982-04-13,0.16567,0.00163,17
1982-04-14,0.16509,0.00159,17
1982-04-15,0.16412,4.89E-04,1
1982-04-16,0.16236,4.65E-04,1
1982-04-17,0.16079,4.45E-04,1
1982-04-18,0.16197,0.00138,17
1982-04-19,0.15991,4.35E-04,1
1982-04-20,0.16162,0.00136,17
1982-04-21,0.16148,4.54E-04,1
1982-04-22,0.16228,0.0014,17
1982-04-23,0.16451,4.95E-04,1
1982-04-24,0.16539,5.08E-04,1
1982-04-25,0.16539,5.08E-04,1
1982-04-26,0.16378,0.0015,17
1982-04-27,0.16529,5.06E-04,1
1982-04-28,0.165,5.02E-04,1
1982-04-29,0.16431,4.92E-04,1
1982-04-30,0.16307,0.00145,17
1982-05-01,0.16294,4.73E-04,1
1982-05-02,0.16281,0.00144,17
1982-05-03,0.16265,4.69E-04,1
1982-05-04,0.16296,0.00145,17
1982-05-05,0.16451,4.95E-04,1
1982-05-06,0.16322,0.00146,17
1982-05-07,0.16461,4.96E-04,1
1982-05-08,0.16305,0.00145,17
1982-05-09,0.16363,4.83E-04,1
1982-05-10,0.16221,0.0014,17
1982-05-11,0.16167,0.00136,17
1982-05-12,0.16117,0.00133,17
1982-05-13,0.15991,4.35E-04,1
1982-05-14,0.15923,4.27E-04,1
1982-05-15,0.15942,4.29E-04,1
1982-05-16,0.16105,0.00132,17
1982-05-17,0.16099,4.48E-04,1
1982-05-18,0.16181,0.00137,17
1982-05-19,0.16314,4.76E-04,1
1982-05-20,0.16241,0.00141,17
1982-05-21,0.16422,4.91E-04,1
1982-05-22,0.16422,4.91E-04,1
1982-05-23,0.16392,4.87E-04,1
1982-05-24,0.16214,0.00139,17
1982-05-25,0.16353,4.81E-04,1
1982-05-26,0.16214,0.00139,17
1982-05-27,0.16314,4.76E-04,1
1982-05-28,0.16234,0.00141,17
1982-05-29,0.16304,4.74E-04,1
1982-05-30,0.16265,4.69E-04,1
1982-05-31,0.16255,4.68E-04,1
1982-06-01,0.1619,0.00138,17
1982-06-02,0.16206,4.61E-04,1
1982-06-03,0.16275,4.70E-04,1
1982-06-04,0.16265,4.69E-04,1
1982-06-05,0.16159,0.00136,17
1982-06-06,0.16197,4.60E-04,1
1982-06-07,0.16187,4.59E-04,1
1982-06-08,0.16157,4.55E-04,1
1982-06-09,0.16265,0.00143,17
1982-06-10,0.16187,4.59E-04,1
1982-06-11,0.16167,4.56E-04,1
1982-06-12,0.16255,4.68E-04,1
1982-06-13,0.16622,0.00167,17
1982-06-14,0.16334,4.78E-04,1
1982-06-15,0.16431,4.92E-04,1
1982-06-16,0.16461,4.96E-04,1
1982-06-17,0.16663,0.00169,17
1982-06-18,0.16559,5.11E-04,1
1982-06-19,0.16655,0.00169,17
1982-06-20,0.16588,5.15E-04,1
1982-06-21,0.16636,0.00168,17
1982-06-22,0.16549,5.09E-04,1
1982-06-23,0.16538,0.00161,17
1982-06-24,0.16454,0.00155,17
1982-06-25,0.16354,0.00149,17
1982-06-26,0.16109,4.49E-04,1
1982-06-27,0.16152,0.00135,17
1982-06-28,0.1602,4.38E-04,1
1982-06-29,0.16001,0.00126,17
1982-06-30,0.16069,4.44E-04,1
1982-07-01,0.16069,4.44E-04,1
1982-07-02,0.1603,4.39E-04,1
1982-07-03,0.15916,0.0012,17
1982-07-04,0.15991,4.35E-04,1
1982-07-05,0.15954,0.00123,17
1982-07-06,0.15962,4.31E-04,1
1982-07-07,0.16055,0.00129,17
1982-07-08,0.15942,4.29E-04,1
1982-07-09,0.16069,4.44E-04,1
1982-07-10,0.16343,4.80E-04,1
1982-07-11,0.16541,0.00161,17
1982-07-12,0.16539,5.08E-04,1
1982-07-13,0.16754,5.41E-04,1
1982-07-14,0.16972,0.00191,17
1982-07-15,0.17065,0.00198,17
1982-07-16,0.17312,6.33E-04,1
1982-07-17,0.17283,6.28E-04,1
1982-07-18,0.17292,6.30E-04,1
1982-07-19,0.16926,0.00188,17
1982-07-20,0.16784,5.45E-04,1
1982-07-21,0.16559,5.11E-04,1
1982-07-22,0.16109,4.49E-04,1
1982-07-23,0.162,0.00138,17
1982-07-24,0.15844,4.19E-04,1
1982-07-25,0.15864,0.00117,17
1982-07-26,0.15746,4.09E-04,1
1982-07-27,0.15671,0.00105,17
1982-07-28,0.15668,4.02E-04,1
1982-07-29,0.15629,3.98E-04,1
1982-07-30,0.15746,4.09E-04,1
1982-07-31,0.15732,0.00108,17
1982-08-01,0.15854,4.20E-04,1
1982-08-02,0.15936,0.00121,17
1982-08-03,0.16087,0.00131,17
